@relation TWS-3D-v3.3.1-grayscale

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute class {Cell,Background,Garbage}

@data
62,68.162117,0.675221,0.646147,7.520489,65.1614,-128.576965,96.955032,0.30774,0.068269,0.016167,-0.017026,-0.007289,106.550583,0.063729,0.001875,-0.000041,-0.000006,0.000001,64.842957,0.00214,-0.000033,-0,0,0,Cell
57,88.633575,-2.211223,4.641432,-1.71449,-56.514809,-94.024582,115.327782,0.170323,0.053318,0.029222,-0.010001,-0.024991,109.959312,0.071771,0.001114,-0.000051,-0.000003,0.000001,64.799973,0.002662,-0.000036,-0,0,0,Cell
88,134.945602,-1.566859,0.379921,-5.095294,-65.555107,233.886154,139.442764,0.248319,0.01696,0.002729,0.011169,-0.007481,112.45105,0.075764,0.000129,-0.000061,0,0,64.434402,0.002861,-0.000039,-0,0,0,Cell
241,191.313095,3.651652,-4.643005,7.169567,165.554367,-109.45079,161.40181,0.478529,-0.02833,-0.032456,0.01787,0.031215,113.397888,0.074423,-0.000833,-0.000068,0.000003,0,63.743053,0.002745,-0.000041,-0,0,0,Cell
255,225.700775,4.254815,1.591444,1.34401,-106.357765,-192.963196,172.523163,0.672399,-0.064603,-0.027782,0.002897,0.033427,112.290916,0.066759,-0.001542,-0.000068,0.000005,0,62.732021,0.002341,-0.000042,-0,0,0,Cell
255,220.107559,-0.251874,1.534742,-5.841231,93.265511,255.726563,167.845184,0.672195,-0.073886,0.008435,-0.00887,-0.012239,108.880836,0.052658,-0.001857,-0.000056,0.000005,0,61.417305,0.001687,-0.000041,-0,0,0,Cell
190,175.808929,-0.012127,0.511862,-3.650975,-136.319763,6.081661,149.02092,0.439702,-0.046111,0.025568,-0.001757,-0.037954,103.265167,0.033314,-0.001766,-0.000033,0.000003,-0,59.824409,0.000837,-0.00004,-0,0,0,Cell
117,116.169403,0.901928,-4.316364,3.979788,94.642296,-128.34111,123.179451,0.054159,0.004616,0.010572,0.009072,-0.006104,95.878479,0.011221,-0.001371,-0.000003,0.000001,-0,57.987305,-0.000149,-0.000037,-0,0,0,Cell
73,75.613831,0.924016,0.826043,0.195107,-7.003276,89.816582,67.556854,0.077772,-0.03585,-0.006933,0.005668,-0.008488,55.820602,-0.0557,-0.001346,-0.000008,0.000007,0,52.338089,-0.013852,0.000001,0,0,-0,Cell
103,97.114288,0.372521,-3.383233,-9.556533,-23.78343,244.583939,79.416031,0.030031,-0.083733,0.004797,0.019603,-0.015985,61.882557,-0.055406,-0.001555,-0.000005,0.000009,0.000001,53.79121,-0.013519,-0,0,-0,-0,Cell
143,117.412407,-1.635053,-5.836213,-0.77463,123.300781,-192.008209,90.02063,-0.12344,-0.112105,0.013718,0.015405,-0.01,67.988472,-0.053558,-0.00159,0.000007,0.000009,0,55.312527,-0.012793,-0.000002,0,-0,-0,Cell
142,119.523743,-2.200207,0.511416,-0.133124,-79.587486,87.237709,98.038101,-0.315265,-0.08909,0.007262,0.002269,0.005444,73.860863,-0.049666,-0.00144,0.000028,0.000007,0,56.874405,-0.011716,-0.000005,0,-0,-0,Cell
102,106.425308,-0.84988,1.512473,0.722752,127.311821,0.507886,103.3965,-0.491944,-0.017934,-0.005833,-0.001528,0.015193,79.268761,-0.043142,-0.00111,0.00005,0.000003,-0,58.443813,-0.010348,-0.000007,0,-0,-0,Cell
75,99.555328,-0.553337,3.271069,1.060492,-240.485916,-66.320396,106.693413,-0.614469,0.059981,-0.005753,0.002032,0.002592,84.063751,-0.033518,-0.000618,0.000064,-0.000001,-0.000001,59.983524,-0.008758,-0.00001,0,-0,-0,Cell
87,103.28566,-3.324876,2.553055,15.552769,7.462765,-45.20998,107.825371,-0.604293,0.100138,0.005161,-0.003499,-0.011317,88.21228,-0.020718,0.000008,0.000064,-0.000004,-0.000001,61.453331,-0.007028,-0.000013,-0,-0,-0,Cell
109,104.120735,-0.561774,0.176578,-8.333404,230.719635,46.355698,105.84285,-0.378706,0.085873,0.007195,-0.015396,0.003233,91.814369,-0.005284,0.000726,0.000047,-0.000005,-0.000001,62.811279,-0.005243,-0.000017,-0,-0,-0,Cell
74,93.798317,3.808814,0.415028,-21.916883,-129.748398,93.55307,100.42646,0.027761,0.033775,-0.001318,-0.013148,0.014301,95.087906,0.011619,0.001459,0.00002,-0.000005,-0,64.01461,-0.003487,-0.00002,-0,-0,-0,Cell
60,79.675171,1.47347,-0.480556,6.558191,-43.815956,-25.756851,93.207848,0.435657,-0.018351,-0.007051,0.005784,-0.006243,98.308601,0.028438,0.002091,-0.000011,-0.000005,0,65.022026,-0.001843,-0.000024,-0,-0,0,Cell
58,70.256485,-0.851433,-2.789645,13.761885,80.745842,-6.235691,87.551781,0.652806,-0.035569,-0.007645,0.018404,-0.013142,101.707077,0.043615,0.002477,-0.000036,-0.000006,0.000001,65.796021,-0.000383,-0.000028,-0,-0,0,Cell
59,67.129761,0.673666,-0.97459,0.429515,-27.124678,-117.219597,87.19812,0.617621,-0.009848,-0.003174,0.009123,0.009616,105.341766,0.055933,0.002481,-0.000049,-0.000006,0.000001,66.303642,0.000831,-0.000032,-0,-0,0,Cell
64,70.795784,1.124134,0.342343,-1.679285,-59.178436,-15.611033,94.950653,0.424194,0.036819,0.011444,-0.010477,0.00741,109.017906,0.064679,0.002033,-0.000052,-0.000005,0.000001,66.517502,0.001752,-0.000035,-0,0,0,Cell
87,86.498589,-0.76279,-1.072419,-5.848458,57.210018,171.542282,111.432411,0.242399,0.068191,0.02161,-0.019922,-0.025105,112.296265,0.069556,0.001176,-0.000047,-0.000003,0,66.417114,0.002351,-0.000038,-0,0,0,Cell
114,120.806877,-0.606326,1.791528,-2.072169,141.204102,46.490887,133.819458,0.193698,0.055419,0.001146,-0.010861,-0.022226,114.574715,0.070461,0.000078,-0.000041,0,0,65.990135,0.002617,-0.000041,-0,0,0,Cell
143,169.567398,4.112875,1.547884,5.751868,-226.643906,-195.349518,155.496658,0.262824,-0.000914,-0.035005,0.009845,0.027672,115.225517,0.067277,-0.00101,-0.000035,0.000004,0,65.233345,0.002556,-0.000042,-0,0,0,Cell
235,209.048203,4.571634,-3.159169,-3.680871,139.751541,60.553688,168.06897,0.3385,-0.065315,-0.036537,0.022517,0.046865,113.747856,0.0599,-0.001834,-0.000031,0.000007,0,64.153053,0.002195,-0.000042,-0,0,0,Cell
214,213.262039,-2.11056,0.83763,1.557137,-143.434387,-0.739739,165.569778,0.334687,-0.09229,0.004456,0.011567,-0.00273,109.908318,0.048472,-0.002221,-0.000024,0.000007,-0,62.765759,0.001572,-0.000041,-0,0,0,Cell
189,177.337555,-3.605299,3.669173,6.660117,143.737228,-11.454056,148.06781,0.234817,-0.06325,0.036848,-0.009536,-0.048708,103.827812,0.0337,-0.002134,-0.000015,0.000005,-0,61.097771,0.00074,-0.000038,-0,0,0,Cell
96,118.989754,0.339022,2.211872,-2.981907,-102.895844,126.847549,121.746597,0.059402,-0.002087,0.027052,-0.013423,-0.025867,95.970367,0.017021,-0.001668,-0.000002,0.000002,-0.000001,59.183941,-0.000238,-0.000035,-0,0,0,Cell
82,74.397209,0.426369,0.257352,7.077658,11.972414,-114.182259,65.860939,-0.109379,-0.086398,-0.000563,0.023567,-0.005868,57.312309,-0.078386,-0.001322,0.000017,0.000008,-0,54.567314,-0.014813,0.000003,0,-0,-0,Cell
85,89.093704,0.152263,-1.237233,2.836746,-79.104088,-96.863319,77.165779,-0.112143,-0.092077,0.013682,0.016693,-0.016304,63.308819,-0.076109,-0.001484,0.000014,0.00001,0,55.930462,-0.014515,0,0,-0,-0,Cell
128,99.284035,-2.072607,0.17447,-7.038704,33.270901,162.965393,86.862114,-0.156223,-0.062434,0.025745,-0.005794,-0.021635,69.364075,-0.071275,-0.001446,0.000017,0.00001,0,57.36552,-0.013802,-0.000002,0,-0,-0,Cell
90,98.524513,-3.037468,2.990432,11.041206,25.812313,-157.724991,93.755341,-0.1875,-0.015157,0.013966,-0.015771,-0.008906,75.200867,-0.063754,-0.001197,0.000026,0.000006,0,58.845139,-0.012717,-0.000005,0,-0,-0,Cell
72,92.302498,1.477888,-1.402772,-5.214194,-69.907867,113.188103,97.826294,-0.197174,0.0395,-0.017752,-0.005638,0.022016,80.594772,-0.053362,-0.000767,0.000036,0.000001,-0,60.336178,-0.01132,-0.000008,0,-0,-0,Cell
95,89.860252,4.63723,-2.847913,-10.766559,70.095474,98.678558,99.796822,-0.213585,0.094818,-0.03564,0.000458,0.030105,85.408813,-0.039989,-0.000203,0.000041,-0.000004,-0,61.801083,-0.009686,-0.000011,0,-0,-0,Cell
83,89.302689,0.749521,0.37105,10.126918,69.546059,-266.795868,100.081375,-0.217735,0.124434,-0.021905,-0.00826,0.00226,89.617401,-0.023836,0.000439,0.000035,-0.000007,-0,63.199188,-0.007898,-0.000015,-0,-0,-0,Cell
83,87.732422,-2.485698,3.536769,4.935789,-118.096123,156.508301,98.515968,-0.136027,0.094736,0.00286,-0.011506,-0.01598,93.316101,-0.005662,0.001101,0.000017,-0.000008,-0,64.487976,-0.006046,-0.000018,-0,-0,-0,Cell
84,84.605026,-0.938971,0.626211,-7.851655,38.799988,30.282337,95.137199,0.062953,0.013069,0.015103,0.000867,-0.008285,96.701782,0.013145,0.001718,-0.000009,-0.000007,-0,65.624115,-0.004218,-0.000022,-0,-0,0,Cell
85,80.735107,0.213032,0.39715,0.135225,13.699111,-60.392803,91.002213,0.3098,-0.063223,0.014327,0.011469,-0.004423,100.01519,0.030768,0.002203,-0.000035,-0.000005,0,66.565727,-0.002497,-0.000026,-0,-0,0,Cell
76,76.678497,0.079319,-0.126325,6.152143,-127.40789,7.142308,88.223701,0.488443,-0.081715,0.007646,0.008939,-0.004012,103.446281,0.045387,0.002452,-0.000053,-0.000004,0,67.274849,-0.00096,-0.00003,-0,-0,0,Cell
89,73.936058,0.77994,-2.918491,-3.258332,180.799347,-54.111004,89.338524,0.522585,-0.040801,-0.000083,0.003632,0.009468,107.017258,0.055677,0.002359,-0.000058,-0.000004,0,67.718132,0.000329,-0.000033,-0,-0,0,Cell
68,75.868683,1.829476,0.557495,-11.744603,-14.758096,211.950867,96.608574,0.414221,0.023349,-0.001072,0.001918,0.012758,110.510971,0.061134,0.001865,-0.000049,-0.000003,0,67.867859,0.001322,-0.000036,-0,0,0,Cell
91,87.645714,0.314412,-0.288143,14.160329,-46.783344,-178.667664,110.950523,0.232396,0.068074,0.004326,-0.005155,-0.008657,113.485428,0.062114,0.001005,-0.00003,-0.000002,0,67.703285,0.001988,-0.000039,-0,0,0,Cell
92,113.733841,-0.691928,2.358905,8.798403,-153.96817,-187.269104,130.515839,0.065143,0.062314,0.000956,-0.014069,-0.017358,115.355774,0.059534,-0.000078,-0.00001,0.000001,0,67.211899,0.002314,-0.00004,-0,0,0,Cell
158,155.138657,1.192211,1.470161,-17.173866,175.953827,340.61145,149.930191,-0.037688,0.00704,-0.014549,-0.003872,0.004396,115.527733,0.05441,-0.001155,0.000006,0.000004,0,66.390472,0.002307,-0.000041,-0,0,0,Cell
251,193.681488,1.147762,-5.8903,-4.37803,41.976082,-1.486773,161.638596,-0.070581,-0.056891,-0.020087,0.019373,0.018691,113.543327,0.047504,-0.00198,0.000013,0.000007,-0,65.245544,0.001991,-0.00004,-0,0,0,Cell
234,201.374237,-1.91378,-5.316664,10.902535,-77.894234,-202.935776,159.615875,-0.039431,-0.081852,-0.00197,0.01952,0.004916,109.212601,0.039214,-0.002372,0.000012,0.000008,-0,63.793892,0.001406,-0.000038,-0,0,0,Cell
172,172.26207,-1.900248,4.540324,4.387947,-37.181553,41.135315,143.082184,0.032189,-0.055206,0.021004,-0.007094,-0.013119,102.693367,0.029748,-0.00228,0.000006,0.000006,-0,62.06226,0.000604,-0.000035,-0,0,0,Cell
119,118.876335,0.980091,4.516612,-6.434007,48.029591,-12.393452,117.259758,0.084664,-0.002409,0.023487,-0.021983,-0.015424,94.475372,0.019428,-0.001787,0,0.000003,-0,60.086201,-0.000354,-0.000031,-0,0,0,Cell
67,66.263458,-0.725556,0.367763,2.53116,-214.754852,-75.91291,62.232853,-0.304656,-0.085952,0.005163,0.020473,-0.001343,58.414024,-0.099439,-0.000966,0.000037,0.000007,-0.000001,56.739353,-0.015561,0.000004,0,-0,-0,Cell
84,79.428421,-1.236982,0.853202,9.164186,210.88237,-158.303192,73.274673,-0.246999,-0.071161,0.013605,0.00528,-0.009753,64.202034,-0.094484,-0.001096,0.00003,0.000009,-0,57.983601,-0.015301,0.000001,0,-0,-0,Cell
89,87.590218,-1.500726,1.473389,0.385555,-74.130219,120.663155,82.971359,-0.151967,-0.019269,0.019419,-0.011741,-0.017828,70.099449,-0.086026,-0.001046,0.000024,0.000008,-0,59.303192,-0.014608,-0.000002,0,-0,-0,Cell
64,90.0355,-0.560921,1.021052,1.592916,-82.567589,5.557643,90.060837,-0.020562,0.028079,0.008365,-0.013388,-0.013583,75.833687,-0.074392,-0.000801,0.00002,0.000005,0,60.671501,-0.013527,-0.000005,0,-0,-0,Cell
108,91.608528,2.568638,-2.294564,2.168594,62.193695,-97.339546,94.309242,0.099061,0.057776,-0.019128,-0.007373,0.01431,81.18602,-0.059923,-0.000394,0.000016,0.000001,0,62.055759,-0.012119,-0.000009,0,-0,-0,Cell
100,92.849762,4.848495,-2.603891,-8.427152,66.899902,33.705078,96.315765,0.148176,0.084291,-0.038898,-0.00986,0.039129,86.025108,-0.042996,0.000116,0.00001,-0.000004,0,63.41853,-0.010462,-0.000012,0,-0,-0,Cell
87,89.737099,2.913396,0.453309,-14.712538,33.72855,152.077393,96.769836,0.123695,0.098928,-0.02853,-0.012433,0.019273,90.323822,-0.024157,0.000662,-0.000001,-0.000007,0,64.719116,-0.008642,-0.000016,0,-0,0,Cell
63,86.319374,-2.294999,3.621221,9.847858,-166.851196,-138.690948,96.077408,0.083758,0.066874,0.002907,0.001835,-0.026568,94.160133,-0.004345,0.001183,-0.000017,-0.000008,0,65.914864,-0.00675,-0.00002,-0,-0,0,Cell
64,86.438148,-4.567223,0.027556,16.396952,17.370008,49.557751,94.596611,0.09289,-0.011624,0.024978,0.01945,-0.033262,97.69426,0.014983,0.001625,-0.000036,-0.000007,0,66.962265,-0.004876,-0.000024,-0,-0,0,Cell
84,88.36853,-1.106223,-1.749799,2.42029,93.095512,-114.440453,93.072372,0.173347,-0.07983,0.023071,0.014724,-0.000124,101.114624,0.031989,0.001932,-0.000052,-0.000005,0,67.819283,-0.003106,-0.000027,-0,-0,0,Cell
90,87.946152,2.119424,0.758706,-11.526014,17.070509,-48.995483,92.798065,0.29218,-0.084654,0.00879,-0.003716,0.011675,104.553711,0.044854,0.002035,-0.00006,-0.000004,-0,68.447784,-0.001518,-0.000031,-0,-0,0,Cell
82,84.729546,1.377235,0.965359,-7.478187,-8.381702,321.320038,95.411209,0.375724,-0.030352,-0.003634,-0.006931,-0.001656,107.986877,0.052328,0.001866,-0.000054,-0.000003,-0,68.814293,-0.000176,-0.000034,-0,0,0,Cell
61,83.334724,1.37543,1.401066,1.248024,-139.036957,-140.924576,102.549171,0.347267,0.037095,-0.00971,0.004881,0.002585,111.174232,0.054186,0.001385,-0.000035,-0.000002,-0,68.890999,0.00087,-0.000036,-0,0,0,Cell
90,91.212494,0.958053,-2.352175,1.222476,80.100327,-97.161858,114.954674,0.177652,0.071314,-0.007323,0.006749,0.017285,113.683075,0.051352,0.000617,-0.000007,-0.000001,-0,68.656952,0.001588,-0.000038,-0,0,0,Cell
90,112.786964,-1.042878,0.283501,9.137029,67.262444,56.758747,131.153183,-0.084104,0.051525,0.001597,-0.005498,0.008564,114.968964,0.045586,-0.000322,0.000023,0.000001,-0,68.099709,0.001966,-0.000038,-0,0,0,Cell
152,148.780106,-1.924202,1.179403,0.549845,-72.972061,-58.740685,146.69487,-0.327198,-0.004045,0.00631,-0.010432,-0.016932,114.501404,0.038836,-0.001246,0.000044,0.000004,-0,67.215935,0.002008,-0.000038,-0,0,0,Cell
206,181.588425,-1.761571,-2.781871,-1.724625,-88.805374,9.367199,155.196762,-0.433405,-0.051179,-0.000277,0.000182,-0.020919,111.896744,0.032582,-0.001946,0.000051,0.000007,-0,66.01223,0.001739,-0.000037,-0,0,0,Cell
200,187.316803,0.23977,-5.156972,-1.378706,313.196594,68.608971,151.495193,-0.344911,-0.06074,-0.007986,0.009403,0.008235,107.033531,0.027424,-0.002265,0.000043,0.000007,-0,64.505554,0.001197,-0.000034,-0,0,0,Cell
173,163.393631,1.737629,2.209571,-12.85573,-160.638947,94.592995,134.907318,-0.113574,-0.038615,-0.001809,0.00477,0.025539,100.117943,0.023122,-0.00215,0.000024,0.000006,-0,62.722881,0.000434,-0.00003,-0,0,0,Cell
127,116.880127,0.221604,3.451976,4.526054,-121.033798,-177.415192,110.005974,0.122807,-0.004845,0.012323,-0.005496,-0.000703,91.661789,0.01899,-0.001669,0.000001,0.000003,-0,60.699932,-0.000491,-0.000026,-0,0,0,Cell
55,71.625267,-0.891264,2.373779,-11.002166,-207.24379,293.307281,69.214981,-0.382516,-0.036235,0.007058,-0.005117,0.006756,64.752556,-0.108391,-0.000471,0.000039,0.000005,-0.000001,59.931362,-0.01582,0.000002,0,-0,-0,Cell
93,86.143066,0.119967,-0.521282,13.192764,-15.643726,-428.781128,79.713257,-0.192918,-0.014105,0.003944,-0.000885,0.001136,70.386673,-0.096431,-0.000476,0.000027,0.000005,-0,61.109406,-0.015154,-0.000001,0,-0,-0,Cell
107,94.940956,1.842713,-2.280479,-6.106875,172.468079,210.867462,88.024345,0.045796,0.005891,-0.002025,0.007708,-0.007694,75.946289,-0.081073,-0.000337,0.000014,0.000004,-0,62.340427,-0.01409,-0.000005,0,-0,-0,Cell
99,98.292168,1.100978,1.46661,-1.982527,-21.469063,60.020885,93.502724,0.237581,0.019874,-0.009363,0.001412,-0.005122,81.216591,-0.063161,-0.000074,-0,0.000001,0,63.592499,-0.012691,-0.000009,0,-0,0,Cell
128,98.245041,0.094989,2.397616,9.250875,-138.825317,-230.611237,96.51207,0.322518,0.040154,-0.016121,-0.015751,0.011528,86.065575,-0.043536,0.000264,-0.000015,-0.000003,0.000001,64.82872,-0.011037,-0.000013,0,-0,0,Cell
91,94.923874,1.412676,1.214903,-14.026378,-20.860744,221.01503,97.861305,0.305633,0.058663,-0.014783,-0.018981,0.013224,90.455238,-0.023055,0.000618,-0.00003,-0.000005,0.000001,66.008812,-0.009213,-0.000017,0,-0,0,Cell
118,93.149361,0.879617,-3.129199,0.238661,178.086456,-24.858099,98.297752,0.226876,0.045456,-0.000643,-0.000263,-0.010995,94.435181,-0.002759,0.000933,-0.000043,-0.000006,0.000001,67.090378,-0.007312,-0.00002,-0,-0,0,Cell
103,94.622543,-1.878916,-2.873913,16.59614,-40.398079,-184.446686,98.425415,0.139899,-0.005091,0.014494,0.018326,-0.017185,98.117256,0.015967,0.001169,-0.000055,-0.000005,0.000001,68.030136,-0.005424,-0.000024,-0,-0,0,Cell
113,97.376335,-0.807312,-0.259619,-11.40311,-65.597488,166.199265,98.947395,0.106545,-0.052859,0.015533,0.017086,0.007628,101.625961,0.031448,0.001292,-0.000061,-0.000004,0,68.786224,-0.003636,-0.000027,-0,-0,0,Cell
105,98.652641,1.33511,2.116836,-11.43196,29.201773,182.046539,100.811249,0.159507,-0.053127,0.005912,0.005311,0.009518,105.026344,0.042046,0.001268,-0.000058,-0.000003,-0,69.320679,-0.002025,-0.00003,-0,0,0,Cell
108,97.462677,0.121944,1.611292,22.346476,-105.705856,-364.613434,105.061012,0.253691,-0.004569,-0.002926,-0.000899,-0.017132,108.241394,0.046701,0.001063,-0.000044,-0.000002,-0,69.600143,-0.000657,-0.000032,-0,0,0,Cell
81,96.079567,0.380136,-3.351953,11.177613,96.102005,-39.484631,112.570679,0.276784,0.050939,-0.008952,-0.003534,-0.010752,111.011314,0.045446,0.000658,-0.000018,-0.000001,-0,69.596878,0.00042,-0.000034,-0,0,0,Cell
94,102.745621,1.954403,-1.955539,-24.848719,88.550377,312.926178,123.388084,0.130129,0.065783,-0.00983,-0.006183,0.02723,112.924118,0.039612,0.000075,0.000016,0,-0,69.289978,0.001174,-0.000035,-0,0,-0,Cell
94,122.832047,1.01506,1.318728,-6.242394,-25.5783,-101.883987,135.821976,-0.177649,0.028368,0.000823,-0.004787,0.025656,113.494827,0.031522,-0.000606,0.000049,0.000002,-0,68.666893,0.001591,-0.000035,-0,0,-0,Cell
131,153.666885,-1.374773,3.123623,5.249013,-72.068291,11.30633,146.068756,-0.502228,-0.024804,0.014009,-0.003973,-0.019781,112.28054,0.023748,-0.001253,0.000072,0.000004,-0,67.724312,0.001677,-0.000033,-0,0,-0,Cell
205,175.384415,-2.799997,4.385272,5.797264,-18.684542,-7.345983,149.226059,-0.647498,-0.04869,0.009701,-0.007124,-0.031372,108.995636,0.018251,-0.001719,0.000078,0.000005,-0,66.468811,0.001453,-0.000031,-0,0,-0,Cell
175,170.840485,-0.418776,2.823823,-0.691753,-131.117447,-60.057709,141.798447,-0.513849,-0.038024,-0.008277,-0.002678,0.009518,103.604752,0.015758,-0.001892,0.000064,0.000006,-0,64.917244,0.000957,-0.000028,-0,0,-0,Cell
165,145.298828,0.028085,-5.037405,0.336402,206.759094,-108.066803,124.042694,-0.180036,-0.019134,-0.012753,0.010058,0.029306,96.369492,0.01568,-0.001735,0.000035,0.000004,-0,63.096523,0.00024,-0.000024,-0,0,0,Cell
148,105.215767,-1.859329,-6.466043,3.680485,79.08535,277.379425,100.232948,0.160983,-0.006401,0.002406,0.012122,-0.001178,87.81781,0.016568,-0.001299,0,0.000002,0,61.042244,-0.00064,-0.00002,-0,0,0,Cell
64,65.646194,-0.833293,0.036938,0.688972,120.553116,-209.316467,65.468422,-0.508913,0.005859,-0.000474,-0.012382,0.02068,65.155457,-0.115915,0.000254,0.000038,0,-0.000001,61.757076,-0.016022,0.000003,0,-0,-0,Cell
94,88.500061,0.721854,2.003083,-10.852836,81.396034,356.657379,76.949951,-0.312778,-0.019514,-0.005958,0.005596,0.015124,70.414131,-0.101302,0.000149,0.000027,0.000001,-0.000001,62.771984,-0.015391,-0.000001,0,-0,-0,Cell
112,103.287354,2.083838,-0.576958,2.756844,-206.016861,-214.9702,86.887238,-0.040446,-0.039685,-0.00554,0.022351,-0.001802,75.707069,-0.083432,0.000115,0.000011,0.000001,-0,63.844212,-0.014359,-0.000005,0,-0,0,Cell
99,104.951904,-0.096138,0.104807,8.736809,46.965401,-66.084351,94.16806,0.188942,-0.04107,0.003402,0.017643,-0.018604,80.821655,-0.063481,0.000155,-0.000008,0,0,64.943024,-0.012992,-0.000009,0,-0,0,Cell
82,101.619125,-2.332681,2.510178,-5.376667,-11.482121,259.722015,98.843964,0.311223,-0.019158,0.008684,-0.001406,-0.021053,85.620354,-0.042592,0.000243,-0.000027,-0,0.000001,66.032509,-0.011367,-0.000013,0,-0,0,Cell
87,99.960632,-1.564362,0.714867,11.234245,58.689125,-258.145508,101.665443,0.334482,0.013582,0.001819,-0.015482,-0.004773,90.047974,-0.021796,0.00034,-0.000044,-0.000001,0.000001,67.073135,-0.009571,-0.000017,0,-0,0,Cell
105,101.55851,2.066531,-2.832503,0.260587,-7.886315,21.967749,103.480034,0.28465,0.034147,-0.00674,-0.017118,0.012647,94.119225,-0.00212,0.00041,-0.000056,-0.000002,0.000001,68.023155,-0.007694,-0.00002,-0,-0,0,Cell
95,103.022011,2.607854,-1.41048,-13.451577,52.060936,123.410149,105.056175,0.191513,0.02929,-0.005397,-0.007585,0.013862,97.892303,0.015227,0.000428,-0.000061,-0.000002,0.000001,68.83992,-0.005827,-0.000024,-0,-0,0,Cell
104,103.286201,-0.199807,-0.173117,-2.8111,-67.579887,12.451299,107.26593,0.113907,0.010706,0.000844,0.009706,0.005365,101.423912,0.028828,0.000381,-0.00006,-0.000002,0,69.482025,-0.004055,-0.000026,-0,0,0,Cell
107,105.821846,-0.798857,-0.827537,6.662155,-26.049131,-76.721268,111.060242,0.113797,0.003611,0.002781,0.023039,-0.001677,104.709526,0.037304,0.000261,-0.000051,-0.000001,0,69.911964,-0.002453,-0.000029,-0,0,0,Cell
112,111.038513,-0.028359,-2.421183,-0.45491,-27.306074,4.013205,117.066055,0.183027,0.017736,-0.000187,0.015005,-0.007791,107.62114,0.039795,0.000066,-0.000032,-0.000001,-0,70.096771,-0.001086,-0.00003,-0,0,0,Cell
111,116.538216,0.079264,-1.295157,2.911004,208.081192,-56.220566,125.219162,0.219576,0.033465,-0.005252,-0.011673,-0.005064,109.884834,0.036506,-0.000203,-0.000005,-0,-0,70.008865,-0.000002,-0.000031,-0,0,-0,Cell
92,127.580803,0.860856,6.862146,3.27111,-189.818771,114.35862,134.469299,0.099571,0.022283,-0.006345,-0.024599,0.008318,111.119377,0.02895,-0.000528,0.000029,0.000001,-0.000001,69.62751,0.000768,-0.000031,-0,0,-0,Cell
117,148.120651,1.155277,2.332132,-13.334082,11.172015,78.43116,142.573776,-0.199726,-0.015071,0.004151,-0.007,0.004829,110.91259,0.019697,-0.000865,0.000062,0.000002,-0.000001,68.940163,0.00121,-0.000029,-0,0,-0,Cell
200,169.935974,-2.099736,-3.060549,11.122419,42.217007,-289.302917,146.351456,-0.533532,-0.042543,0.017656,0.010982,-0.014566,108.923302,0.011597,-0.001149,0.000084,0.000002,-0.000001,67.943428,0.00133,-0.000027,-0,0,-0,Cell
203,172.873199,-3.285017,0.787684,6.157923,31.453522,111.678528,142.724258,-0.677548,-0.033446,0.01395,0.003599,-0.008435,104.976418,0.006837,-0.001308,0.000087,0.000003,-0,66.643661,0.001148,-0.000025,-0,0,-0,Cell
122,150.529022,-0.361105,4.547992,-16.695091,-35.400887,193.872055,130.387451,-0.517937,-0.005399,-0.005175,-0.007895,0.014764,99.129829,0.006192,-0.001288,0.000071,0.000003,-0,65.057564,0.000701,-0.000021,-0,0,-0,Cell
131,117.609276,-0.541738,-2.029582,4.551995,-139.402222,-100.585289,110.954483,-0.150272,0.006993,-0.015833,-0.000701,0.011482,91.699905,0.008865,-0.001077,0.000038,0.000002,0,63.211639,0.000036,-0.000017,-0,0,-0,Cell
97,85.776543,-1.59935,2.252581,-0.366521,-122.097061,5.156976,73.854752,-0.454129,0.002796,-0.006405,0.00276,0.013234,70.320282,-0.099772,0.00071,0.000025,-0.000003,-0.000001,64.282257,-0.015284,0,0,-0,0,Cell
145,106.20134,0.352648,-2.697983,3.287552,259.422363,-33.512436,85.127853,-0.218023,-0.044258,-0.000202,0.014344,0.005073,75.227745,-0.081142,0.000493,0.000012,-0.000002,-0.000001,65.179901,-0.0143,-0.000004,0,-0,0,Cell
